GEOHASH,NUMBER_OF_VEHICLES,LATITUDE,LONGITUDE
sxk9ff,5881700,41.10260009765625,28.9544677734375
sxk9fg,3829473,41.10809326171875,28.9544677734375
sxk9fs,3178975,41.11358642578125,28.9434814453125
sxk9ft,4589252,41.11907958984375,28.9434814453125
sxk9fu,1827391,41.11358642578125,28.9544677734375
sxk9fw,4307265,41.12457275390625,28.9434814453125
sxk9fx,4459407,41.13006591796875,28.9434814453125
sxk9g0,5060774,41.09161376953125,28.9654541015625
sxk9g1,8185755,41.09710693359375,28.9654541015625
sxk9g2,1608322,41.09161376953125,28.9764404296875
sxk9g3,4416060,41.09710693359375,28.9764404296875
sxk9g4,5734713,41.10260009765625,28.9654541015625
sxk9g6,7928069,41.10260009765625,28.9764404296875
sxk9g8,2606687,41.09161376953125,28.9874267578125
sxk9g9,1880535,41.09710693359375,28.9874267578125
sxk9gb,1192509,41.09161376953125,28.9984130859375
sxk9gc,1660640,41.09710693359375,28.9984130859375
sxk9gd,8894746,41.10260009765625,28.9874267578125
sxk9ge,2082962,41.10809326171875,28.9874267578125
sxk9gf,9278543,41.10260009765625,28.9984130859375
sxk9gg,1919208,41.10809326171875,28.9984130859375
sxk9gh,771611,41.11358642578125,28.9654541015625
sxk9gj,677928,41.11907958984375,28.9654541015625
sxk9gk,1332057,41.11358642578125,28.9764404296875
sxk9gs,1426275,41.11358642578125,28.9874267578125
sxk9gu,1248011,41.11358642578125,28.9984130859375
sxk9hg,1331074,40.97625732421875,29.0423583984375
sxk9hm,515607,40.98724365234375,29.0203857421875
sxk9hq,853481,40.99273681640625,29.0203857421875
sxk9hr,788502,40.99822998046875,29.0203857421875
sxk9ht,1366829,40.98724365234375,29.0313720703125
sxk9hu,1412955,40.98175048828125,29.0423583984375
sxk9hv,2351466,40.98724365234375,29.0423583984375
sxk9hw,1999725,40.99273681640625,29.0313720703125
sxk9hx,1603555,40.99822998046875,29.0313720703125
sxk9hy,3036768,40.99273681640625,29.0423583984375
sxk9hz,897223,40.99822998046875,29.0423583984375
sxk9j3,1189812,40.96527099609375,29.0643310546875
sxk9j4,1102815,40.97076416015625,29.0533447265625
sxk9j5,1104542,40.97625732421875,29.0533447265625
sxk9j6,1040847,40.97076416015625,29.0643310546875
sxk9j8,1132436,40.95977783203125,29.0753173828125
sxk9j9,1153187,40.96527099609375,29.0753173828125
sxk9jb,1053664,40.95977783203125,29.0863037109375
sxk9jc,1106743,40.96527099609375,29.0863037109375
sxk9je,1419741,40.97625732421875,29.0753173828125
sxk9jf,1105635,40.97076416015625,29.0863037109375
sxk9jg,1132594,40.97625732421875,29.0863037109375
sxk9jh,591310,40.98175048828125,29.0533447265625
sxk9jj,1020919,40.98724365234375,29.0533447265625
sxk9jk,1402026,40.98175048828125,29.0643310546875
sxk9jm,960572,40.98724365234375,29.0643310546875
sxk9jn,1891124,40.99273681640625,29.0533447265625
sxk9jp,6719009,40.99822998046875,29.0533447265625
sxk9jq,4487287,40.99273681640625,29.0643310546875
sxk9jr,4694587,40.99822998046875,29.0643310546875
sxk9js,2030166,40.98175048828125,29.0753173828125
sxk9jt,3202268,40.98724365234375,29.0753173828125
sxk9ju,2845202,40.98175048828125,29.0863037109375
sxk9jv,6868555,40.98724365234375,29.0863037109375
sxk9jw,7919003,40.99273681640625,29.0753173828125
sxk9jx,2486955,40.99822998046875,29.0753173828125
sxk9jy,1174070,40.99273681640625,29.0863037109375
sxk9jz,1482879,40.99822998046875,29.0863037109375
sxk9k1,613950,41.00921630859375,29.0093994140625
sxk9k2,1204854,41.00372314453125,29.0203857421875
sxk9k3,1189591,41.00921630859375,29.0203857421875
sxk9k4,503972,41.01470947265625,29.0093994140625
sxk9k5,618921,41.02020263671875,29.0093994140625
sxk9k6,1373405,41.01470947265625,29.0203857421875
sxk9k7,711956,41.02020263671875,29.0203857421875
sxk9k8,4139034,41.00372314453125,29.0313720703125
sxk9kb,3749351,41.00372314453125,29.0423583984375
sxk9kc,1000935,41.00921630859375,29.0423583984375
sxk9kd,1193803,41.01470947265625,29.0313720703125
sxk9ke,1621681,41.02020263671875,29.0313720703125
sxk9kg,3674875,41.02020263671875,29.0423583984375
sxk9kk,1014812,41.02569580078125,29.0203857421875
sxk9kp,2540570,41.04217529296875,29.0093994140625
sxk9ks,1414062,41.02569580078125,29.0313720703125
sxk9ku,6494672,41.02569580078125,29.0423583984375
sxk9kv,4438052,41.03118896484375,29.0423583984375
sxk9kx,2089924,41.04217529296875,29.0313720703125
sxk9ky,4945943,41.03668212890625,29.0423583984375
sxk9kz,4294646,41.04217529296875,29.0423583984375
sxk9m0,2273198,41.00372314453125,29.0533447265625
sxk9m1,816345,41.00921630859375,29.0533447265625
sxk9m2,4254260,41.00372314453125,29.0643310546875
sxk9m3,5134604,41.00921630859375,29.0643310546875
sxk9m4,4356775,41.01470947265625,29.0533447265625
sxk9m5,5140766,41.02020263671875,29.0533447265625
sxk9m6,2401815,41.01470947265625,29.0643310546875
sxk9m7,1496872,41.02020263671875,29.0643310546875
sxk9m8,4530489,41.00372314453125,29.0753173828125
sxk9m9,3368058,41.00921630859375,29.0753173828125
sxk9mb,1237228,41.00372314453125,29.0863037109375
sxk9mc,4655429,41.00921630859375,29.0863037109375
sxk9md,1938936,41.01470947265625,29.0753173828125
sxk9me,4707462,41.02020263671875,29.0753173828125
sxk9mf,1189110,41.01470947265625,29.0863037109375
sxk9mg,1177633,41.02020263671875,29.0863037109375
sxk9mh,3239781,41.02569580078125,29.0533447265625
sxk9mk,1308744,41.02569580078125,29.0643310546875
sxk9mn,711791,41.03668212890625,29.0533447265625
sxk9mq,959750,41.03668212890625,29.0643310546875
sxk9ms,2418895,41.02569580078125,29.0753173828125
sxk9mt,1415106,41.03118896484375,29.0753173828125
sxk9mu,3392788,41.02569580078125,29.0863037109375
sxk9mv,3623216,41.03118896484375,29.0863037109375
sxk9mw,1552312,41.03668212890625,29.0753173828125
sxk9mx,889851,41.04217529296875,29.0753173828125
sxk9my,689183,41.03668212890625,29.0863037109375
sxk9mz,610461,41.04217529296875,29.0863037109375
sxk9n0,1914401,40.95977783203125,29.0972900390625
sxk9n2,7612963,40.95977783203125,29.1082763671875
sxk9n3,8812232,40.96527099609375,29.1082763671875
sxk9n4,7444279,40.97076416015625,29.0972900390625
sxk9n5,8130629,40.97625732421875,29.0972900390625
sxk9n6,3120749,40.97076416015625,29.1082763671875
sxk9n7,1845792,40.97625732421875,29.1082763671875
sxk9n9,1396392,40.96527099609375,29.1192626953125
sxk9nd,1795798,40.97076416015625,29.1192626953125
sxk9ne,1820558,40.97625732421875,29.1192626953125
sxk9nf,1169371,40.97076416015625,29.1302490234375
sxk9ng,1570866,40.97625732421875,29.1302490234375
sxk9nh,10192425,40.98175048828125,29.0972900390625
sxk9nj,1528639,40.98724365234375,29.0972900390625
sxk9nk,3336270,40.98175048828125,29.1082763671875
sxk9nm,6801389,40.98724365234375,29.1082763671875
sxk9nn,1061888,40.99273681640625,29.0972900390625
sxk9np,1675167,40.99822998046875,29.0972900390625
sxk9nq,5282418,40.99273681640625,29.1082763671875
sxk9nr,4835864,40.99822998046875,29.1082763671875
sxk9ns,1058880,40.98175048828125,29.1192626953125
sxk9nt,1159730,40.98724365234375,29.1192626953125
sxk9nu,2449180,40.98175048828125,29.1302490234375
sxk9nv,1300502,40.98724365234375,29.1302490234375
sxk9nw,4542047,40.99273681640625,29.1192626953125
sxk9nx,11800894,40.99822998046875,29.1192626953125
sxk9ny,1514263,40.99273681640625,29.1302490234375
sxk9nz,9648509,40.99822998046875,29.1302490234375
sxk9p0,1351591,40.95977783203125,29.1412353515625
sxk9p1,729899,40.96527099609375,29.1412353515625
sxk9p4,1929003,40.97076416015625,29.1412353515625
sxk9p5,2262594,40.97625732421875,29.1412353515625
sxk9p7,1332032,40.97625732421875,29.1522216796875
sxk9pg,1011482,40.97625732421875,29.1741943359375
sxk9ph,1013992,40.98175048828125,29.1412353515625
sxk9pj,2119958,40.98724365234375,29.1412353515625
sxk9pk,1180524,40.98175048828125,29.1522216796875
sxk9pm,2538845,40.98724365234375,29.1522216796875
sxk9pn,2744939,40.99273681640625,29.1412353515625
sxk9pp,9592651,40.99822998046875,29.1412353515625
sxk9pq,12547174,40.99273681640625,29.1522216796875
sxk9pr,4832746,40.99822998046875,29.1522216796875
sxk9ps,1495992,40.98175048828125,29.1632080078125
sxk9pt,1271141,40.98724365234375,29.1632080078125
sxk9pw,8880663,40.99273681640625,29.1632080078125
sxk9px,2075466,40.99822998046875,29.1632080078125
sxk9py,9622246,40.99273681640625,29.1741943359375
sxk9pz,1845559,40.99822998046875,29.1741943359375
sxk9q0,3933632,41.00372314453125,29.0972900390625
sxk9q1,4732191,41.00921630859375,29.0972900390625
sxk9q2,3852197,41.00372314453125,29.1082763671875
sxk9q3,1535995,41.00921630859375,29.1082763671875
sxk9q4,1608099,41.01470947265625,29.0972900390625
sxk9q5,1162892,41.02020263671875,29.0972900390625
sxk9q6,966420,41.01470947265625,29.1082763671875
sxk9q7,1835925,41.02020263671875,29.1082763671875
sxk9q8,6992023,41.00372314453125,29.1192626953125
sxk9q9,6688075,41.00921630859375,29.1192626953125
sxk9qb,1117376,41.00372314453125,29.1302490234375
sxk9qc,1313802,41.00921630859375,29.1302490234375
sxk9qd,7528139,41.01470947265625,29.1192626953125
sxk9qe,8472399,41.02020263671875,29.1192626953125
sxk9qf,1541839,41.01470947265625,29.1302490234375
sxk9qg,3827048,41.02020263671875,29.1302490234375
sxk9qh,2364845,41.02569580078125,29.0972900390625
sxk9qj,4572369,41.03118896484375,29.0972900390625
sxk9qk,2632036,41.02569580078125,29.1082763671875
sxk9qm,7277607,41.03118896484375,29.1082763671875
sxk9qn,1309061,41.03668212890625,29.0972900390625
sxk9qp,891122,41.04217529296875,29.0972900390625
sxk9qq,1712076,41.03668212890625,29.1082763671875
sxk9qr,656115,41.04217529296875,29.1082763671875
sxk9qs,7266369,41.02569580078125,29.1192626953125
sxk9qt,10154021,41.03118896484375,29.1192626953125
sxk9qu,6076746,41.02569580078125,29.1302490234375
sxk9qv,3657689,41.03118896484375,29.1302490234375
sxk9qw,5602822,41.03668212890625,29.1192626953125
sxk9qx,6419116,41.04217529296875,29.1192626953125
sxk9r0,1305451,41.00372314453125,29.1412353515625
sxk9r1,1416347,41.00921630859375,29.1412353515625
sxk9r2,2074304,41.00372314453125,29.1522216796875
sxk9r3,1315415,41.00921630859375,29.1522216796875
sxk9r4,1685328,41.01470947265625,29.1412353515625
sxk9r5,783182,41.02020263671875,29.1412353515625
sxk9r6,1637302,41.01470947265625,29.1522216796875
sxk9r7,720555,41.02020263671875,29.1522216796875
sxk9r8,2992758,41.00372314453125,29.1632080078125
sxk9r9,1901010,41.00921630859375,29.1632080078125
sxk9rb,2339247,41.00372314453125,29.1741943359375
sxk9rc,2489477,41.00921630859375,29.1741943359375
sxk9rd,2249387,41.01470947265625,29.1632080078125
sxk9re,1472813,41.02020263671875,29.1632080078125
sxk9rf,1886301,41.01470947265625,29.1741943359375
sxk9rg,2741759,41.02020263671875,29.1741943359375
sxk9rj,3185006,41.03118896484375,29.1412353515625
sxk9rk,585764,41.02569580078125,29.1522216796875
sxk9rn,3528897,41.03668212890625,29.1412353515625
sxk9rq,4272171,41.03668212890625,29.1522216796875
sxk9rs,735891,41.02569580078125,29.1632080078125
sxk9rt,3741281,41.03118896484375,29.1632080078125
sxk9ru,4395871,41.02569580078125,29.1741943359375
sxk9rv,3838655,41.03118896484375,29.1741943359375
sxk9rw,3297247,41.03668212890625,29.1632080078125
sxk9s0,2194513,41.04766845703125,29.0093994140625
sxk9s1,2960925,41.05316162109375,29.0093994140625
sxk9s2,792610,41.04766845703125,29.0203857421875
sxk9s3,3714322,41.05316162109375,29.0203857421875
sxk9s4,2891540,41.05865478515625,29.0093994140625
sxk9s5,6434482,41.06414794921875,29.0093994140625
sxk9s6,4970997,41.05865478515625,29.0203857421875
sxk9s7,3031988,41.06414794921875,29.0203857421875
sxk9s8,4257791,41.04766845703125,29.0313720703125
sxk9s9,3316158,41.05316162109375,29.0313720703125
sxk9sd,759465,41.05865478515625,29.0313720703125
sxk9sh,5987769,41.06964111328125,29.0093994140625
sxk9sj,3233482,41.07513427734375,29.0093994140625
sxk9sk,4366930,41.06964111328125,29.0203857421875
sxk9sm,4843401,41.07513427734375,29.0203857421875
sxk9sn,5051349,41.08062744140625,29.0093994140625
sxk9sp,6313569,41.08612060546875,29.0093994140625
sxk9sq,1098372,41.08062744140625,29.0203857421875
sxk9sr,1686287,41.08612060546875,29.0203857421875
sxk9st,1732081,41.07513427734375,29.0313720703125
sxk9sw,1356933,41.08062744140625,29.0313720703125
sxk9sx,975629,41.08612060546875,29.0313720703125
sxk9sy,795962,41.08062744140625,29.0423583984375
sxk9t0,801787,41.04766845703125,29.0533447265625
sxk9t8,978170,41.04766845703125,29.0753173828125
sxk9t9,812886,41.05316162109375,29.0753173828125
sxk9tb,543283,41.04766845703125,29.0863037109375
sxk9tc,572122,41.05316162109375,29.0863037109375
sxk9td,631270,41.05865478515625,29.0753173828125
sxk9tf,575191,41.05865478515625,29.0863037109375
sxk9tg,778849,41.06414794921875,29.0863037109375
sxk9tm,1243345,41.07513427734375,29.0643310546875
sxk9tq,1103981,41.08062744140625,29.0643310546875
sxk9ts,924293,41.06964111328125,29.0753173828125
sxk9tt,1085603,41.07513427734375,29.0753173828125
sxk9tw,1371026,41.08062744140625,29.0753173828125
sxk9ty,657158,41.08062744140625,29.0863037109375
sxk9tz,2639927,41.08612060546875,29.0863037109375
sxk9u0,5155253,41.09161376953125,29.0093994140625
sxk9u1,7751079,41.09710693359375,29.0093994140625
sxk9u2,4067575,41.09161376953125,29.0203857421875
sxk9u3,3518071,41.09710693359375,29.0203857421875
sxk9u4,6835530,41.10260009765625,29.0093994140625
sxk9u5,3916708,41.10809326171875,29.0093994140625
sxk9u7,4855982,41.10809326171875,29.0203857421875
sxk9u8,7350783,41.09161376953125,29.0313720703125
sxk9ub,7608071,41.09161376953125,29.0423583984375
sxk9ue,2080155,41.10809326171875,29.0313720703125
sxk9uk,2493672,41.11358642578125,29.0203857421875
sxk9um,2259217,41.11907958984375,29.0203857421875
sxk9uq,2089437,41.12457275390625,29.0203857421875
sxk9ur,1839061,41.13006591796875,29.0203857421875
sxk9us,1232558,41.11358642578125,29.0313720703125
sxk9uu,1227361,41.11358642578125,29.0423583984375
sxk9uv,798269,41.11907958984375,29.0423583984375
sxk9uy,734914,41.12457275390625,29.0423583984375
sxk9v0,6910198,41.09161376953125,29.0533447265625
sxk9v1,1204178,41.09710693359375,29.0533447265625
sxk9v2,6602138,41.09161376953125,29.0643310546875
sxk9v5,983842,41.10809326171875,29.0533447265625
sxk9v8,6443258,41.09161376953125,29.0753173828125
sxk9vb,8940819,41.09161376953125,29.0863037109375
sxk9vc,644413,41.09710693359375,29.0863037109375
sxk9vg,626708,41.10809326171875,29.0863037109375
sxk9vh,1577573,41.11358642578125,29.0533447265625
sxk9w0,433218,41.04766845703125,29.0972900390625
sxk9w1,307023,41.05316162109375,29.0972900390625
sxk9w6,724167,41.05865478515625,29.1082763671875
sxk9w7,5973279,41.06414794921875,29.1082763671875
sxk9w8,6688473,41.04766845703125,29.1192626953125
sxk9w9,7051862,41.05316162109375,29.1192626953125
sxk9wb,2048148,41.04766845703125,29.1302490234375
sxk9wd,6567476,41.05865478515625,29.1192626953125
sxk9we,3169269,41.06414794921875,29.1192626953125
sxk9wj,6163090,41.07513427734375,29.0972900390625
sxk9wk,6259411,41.06964111328125,29.1082763671875
sxk9wm,2200518,41.07513427734375,29.1082763671875
sxk9wn,6692224,41.08062744140625,29.0972900390625
sxk9wp,6771658,41.08612060546875,29.0972900390625
sxk9x0,1844663,41.04766845703125,29.1412353515625
sxk9x2,1671737,41.04766845703125,29.1522216796875
sxk9x9,1724715,41.05316162109375,29.1632080078125
sxk9xc,467953,41.05316162109375,29.1741943359375
sxk9y0,2831593,41.09161376953125,29.0972900390625
sxk9y1,2023097,41.09710693359375,29.0972900390625
sxk9y4,1168632,41.10260009765625,29.0972900390625
sxk9y7,1046888,41.10809326171875,29.1082763671875
sxk9ye,552612,41.10809326171875,29.1192626953125
sxk9ys,859165,41.11358642578125,29.1192626953125
sxk9yt,1013685,41.11907958984375,29.1192626953125
sxk9yv,1041153,41.11907958984375,29.1302490234375
sxk9yy,508191,41.12457275390625,29.1302490234375
sxk9zj,403633,41.11907958984375,29.1412353515625
sxk9zn,488016,41.12457275390625,29.1412353515625
sxkb3x,1012301,40.86639404296875,29.2510986328125
sxkb3z,2421979,40.86639404296875,29.2620849609375
sxkb5z,4191683,40.82244873046875,29.3499755859375
sxkb6g,5075452,40.84442138671875,29.3060302734375
sxkb6m,5017445,40.85540771484375,29.2840576171875
sxkb6n,5118141,40.86090087890625,29.2730712890625
sxkb6p,10940859,40.86639404296875,29.2730712890625
sxkb6q,6325443,40.86090087890625,29.2840576171875
sxkb6s,7797888,40.84991455078125,29.2950439453125
sxkb6t,6813423,40.85540771484375,29.2950439453125
sxkb6u,1528235,40.84991455078125,29.3060302734375
sxkb73,6426979,40.83343505859375,29.3280029296875
sxkb74,5724297,40.83892822265625,29.3170166015625
sxkb75,230958,40.84442138671875,29.3170166015625
sxkb76,1896122,40.83892822265625,29.3280029296875
sxkb78,5144035,40.82794189453125,29.3389892578125
sxkb79,2969058,40.83343505859375,29.3389892578125
sxkb7b,3200911,40.82794189453125,29.3499755859375
sxkb85,3086039,40.88836669921875,29.1851806640625
sxkb86,1376870,40.88287353515625,29.1961669921875
sxkb87,1967596,40.88836669921875,29.1961669921875
sxkb8c,1961767,40.87738037109375,29.2181396484375
sxkb8d,1841062,40.88287353515625,29.2071533203125
sxkb8e,1106239,40.88836669921875,29.2071533203125
sxkb8h,1576995,40.89385986328125,29.1851806640625
sxkb8j,1723227,40.89935302734375,29.1851806640625
sxkb8k,1941218,40.89385986328125,29.1961669921875
sxkb8m,1006441,40.89935302734375,29.1961669921875
sxkb8n,1856799,40.90484619140625,29.1851806640625
sxkb8p,2460434,40.91033935546875,29.1851806640625
sxkb8q,845490,40.90484619140625,29.1961669921875
sxkb8r,7012645,40.91033935546875,29.1961669921875
sxkb8s,1822398,40.89385986328125,29.2071533203125
sxkb8t,2702773,40.89935302734375,29.2071533203125
sxkb8v,6882818,40.89935302734375,29.2181396484375
sxkb8w,9604856,40.90484619140625,29.2071533203125
sxkb8x,6409406,40.91033935546875,29.2071533203125
sxkb8y,6534591,40.90484619140625,29.2181396484375
sxkb8z,3629886,40.91033935546875,29.2181396484375
sxkb90,2108094,40.87188720703125,29.2291259765625
sxkb91,1267510,40.87738037109375,29.2291259765625
sxkb92,1398734,40.87188720703125,29.2401123046875
sxkb93,2623864,40.87738037109375,29.2401123046875
sxkb95,1185126,40.88836669921875,29.2291259765625
sxkb96,5882234,40.88287353515625,29.2401123046875
sxkb97,9577955,40.88836669921875,29.2401123046875
sxkb98,1864789,40.87188720703125,29.2510986328125
sxkb99,903475,40.87738037109375,29.2510986328125
sxkb9b,7701869,40.87188720703125,29.2620849609375
sxkb9c,8223334,40.87738037109375,29.2620849609375
sxkb9d,7875963,40.88287353515625,29.2510986328125
sxkb9f,1942174,40.88287353515625,29.2620849609375
sxkb9h,7721508,40.89385986328125,29.2291259765625
sxkb9j,3686171,40.89935302734375,29.2291259765625
sxkb9k,2535306,40.89385986328125,29.2401123046875
sxkb9s,2729277,40.89385986328125,29.2510986328125
sxkb9t,1999662,40.89935302734375,29.2510986328125
sxkb9v,2894469,40.89935302734375,29.2620849609375
sxkbb0,6104418,40.91583251953125,29.1851806640625
sxkbb1,1283955,40.92132568359375,29.1851806640625
sxkbb2,1695956,40.91583251953125,29.1961669921875
sxkbb3,1765358,40.92132568359375,29.1961669921875
sxkbb8,1378249,40.91583251953125,29.2071533203125
sxkbb9,4259610,40.92132568359375,29.2071533203125
sxkbbb,2062090,40.91583251953125,29.2181396484375
sxkbbc,987147,40.92132568359375,29.2181396484375
sxkbbd,3819868,40.92681884765625,29.2071533203125
sxkbbe,2951680,40.93231201171875,29.2071533203125
sxkbbf,413982,40.92681884765625,29.2181396484375
sxkbbs,3113532,40.93780517578125,29.2071533203125
sxkbbt,1233422,40.94329833984375,29.2071533203125
sxkbbv,3610476,40.94329833984375,29.2181396484375
sxkbby,3989583,40.94879150390625,29.2181396484375
sxkbbz,3287620,40.95428466796875,29.2181396484375
sxkbd0,6494845,40.87188720703125,29.2730712890625
sxkbd2,3715640,40.87188720703125,29.2840576171875
sxkbd8,4308411,40.87188720703125,29.2950439453125
sxkbd9,663071,40.87738037109375,29.2950439453125
sxkbdc,4121709,40.87738037109375,29.3060302734375
sxkbdj,2793473,40.89935302734375,29.2730712890625
sxkbdn,2004664,40.90484619140625,29.2730712890625
sxkbdq,2810380,40.90484619140625,29.2840576171875
sxkbdw,724822,40.90484619140625,29.2950439453125
sxkbdx,2106658,40.91033935546875,29.2950439453125
sxkbe1,3452700,40.87738037109375,29.3170166015625
sxkbe4,2849254,40.88287353515625,29.3170166015625
sxkbe7,2462987,40.88836669921875,29.3280029296875
sxkbep,2021718,40.91033935546875,29.3170166015625
sxkbeq,2272984,40.90484619140625,29.3280029296875
sxkber,2769584,40.91033935546875,29.3280029296875
sxkbf8,1540034,40.91583251953125,29.2950439453125
sxkbfb,2741141,40.91583251953125,29.3060302734375
sxkbfc,1415604,40.92132568359375,29.3060302734375
sxkbff,357996,40.92681884765625,29.3060302734375
sxkbft,868723,40.94329833984375,29.2950439453125
sxkbfu,1370703,40.93780517578125,29.3060302734375
sxkbfv,1925649,40.94329833984375,29.3060302734375
sxkbfw,1255081,40.94879150390625,29.2950439453125
sxkbfx,8280502,40.95428466796875,29.2950439453125
sxkbfy,8125114,40.94879150390625,29.3060302734375
sxkbfz,2402084,40.95428466796875,29.3060302734375
sxkbg0,4652162,40.91583251953125,29.3170166015625
sxkbg1,2766548,40.92132568359375,29.3170166015625
sxkbg2,3560143,40.91583251953125,29.3280029296875
sxkbg3,638358,40.92132568359375,29.3280029296875
sxkbg4,2708774,40.92681884765625,29.3170166015625
sxkbg6,2804225,40.92681884765625,29.3280029296875
sxkbg7,7138327,40.93231201171875,29.3280029296875
sxkbg8,1701543,40.91583251953125,29.3389892578125
sxkbg9,2724073,40.92132568359375,29.3389892578125
sxkbgb,6822954,40.91583251953125,29.3499755859375
sxkbgc,6596179,40.92132568359375,29.3499755859375
sxkbgd,2128331,40.92681884765625,29.3389892578125
sxkbge,12027734,40.93231201171875,29.3389892578125
sxkbgf,8694210,40.92681884765625,29.3499755859375
sxkbgg,4125291,40.93231201171875,29.3499755859375
sxkbgh,2181307,40.93780517578125,29.3170166015625
sxkbgj,9397845,40.94329833984375,29.3170166015625
sxkbgk,12461847,40.93780517578125,29.3280029296875
sxkbgm,2286585,40.94329833984375,29.3280029296875
sxkbgn,3241623,40.94879150390625,29.3170166015625
sxkbgp,2047870,40.95428466796875,29.3170166015625
sxkbgr,719094,40.95428466796875,29.3280029296875
sxkbgs,2914917,40.93780517578125,29.3389892578125
sxkbgt,1107993,40.94329833984375,29.3389892578125
sxkbgv,1406764,40.94329833984375,29.3499755859375
sxkbgw,2142244,40.94879150390625,29.3389892578125
sxkbgx,1611123,40.95428466796875,29.3389892578125
sxkbhd,2366419,40.79498291015625,29.3829345703125
sxkbhe,4190632,40.80047607421875,29.3829345703125
sxkbhf,6291430,40.79498291015625,29.3939208984375
sxkbhj,2977191,40.81146240234375,29.3609619140625
sxkbhk,4220023,40.80596923828125,29.3719482421875
sxkbhm,4259880,40.81146240234375,29.3719482421875
sxkbhn,8193398,40.81695556640625,29.3609619140625
sxkbhp,6048954,40.82244873046875,29.3609619140625
sxkbhs,1769157,40.80596923828125,29.3829345703125
sxkbj1,5802230,40.78948974609375,29.4049072265625
sxkbj2,3504461,40.78399658203125,29.4158935546875
sxkbj3,6896549,40.78948974609375,29.4158935546875
sxkbj4,681482,40.79498291015625,29.4049072265625
sxkbj8,1359109,40.78399658203125,29.4268798828125
sxkbj9,4699934,40.78948974609375,29.4268798828125
sxkbjd,3152560,40.79498291015625,29.4268798828125
sxkbjf,5044314,40.79498291015625,29.4378662109375
sxkbjz,671847,40.82244873046875,29.4378662109375
sxkbk0,2364022,40.82794189453125,29.3609619140625
sxkbk2,1609798,40.82794189453125,29.3719482421875
sxkbk3,3414454,40.83343505859375,29.3719482421875
sxkbk6,2644164,40.83892822265625,29.3719482421875
sxkbk7,2453433,40.84442138671875,29.3719482421875
sxkbkk,3990504,40.84991455078125,29.3719482421875
sxkbkm,4382561,40.85540771484375,29.3719482421875
sxkbkw,4372457,40.86090087890625,29.3829345703125
sxkbkx,3325454,40.86639404296875,29.3829345703125
sxkbkz,6624666,40.86639404296875,29.3939208984375
sxkbm3,532978,40.83343505859375,29.4158935546875
sxkbm6,4143323,40.83892822265625,29.4158935546875
sxkbm7,3939944,40.84442138671875,29.4158935546875
sxkbm8,456309,40.82794189453125,29.4268798828125
sxkbm9,4653867,40.83343505859375,29.4268798828125
sxkbmb,3674885,40.82794189453125,29.4378662109375
sxkbmh,589989,40.84991455078125,29.4049072265625
sxkbmj,5246735,40.85540771484375,29.4049072265625
sxkbmk,4121380,40.84991455078125,29.4158935546875
sxkbmn,6077228,40.86090087890625,29.4049072265625
sxkbmp,1974858,40.86639404296875,29.4049072265625
sxkbs6,3171367,40.88287353515625,29.3719482421875
sxkbs7,6619741,40.88836669921875,29.3719482421875
sxkbs9,6170428,40.87738037109375,29.3829345703125
sxkbsb,8348837,40.87188720703125,29.3939208984375
sxkbsc,2850718,40.87738037109375,29.3939208984375
sxkbsd,6130772,40.88287353515625,29.3829345703125
sxkbsj,1627407,40.89935302734375,29.3609619140625
sxkbsk,6294057,40.89385986328125,29.3719482421875
sxkbsm,6802610,40.89935302734375,29.3719482421875
sxkbsn,7073895,40.90484619140625,29.3609619140625
sxkbsp,6595804,40.91033935546875,29.3609619140625
sxkbu0,808745,40.91583251953125,29.3609619140625
sxkbu5,509179,40.93231201171875,29.3609619140625
sxkbu7,784809,40.93231201171875,29.3719482421875
sxkbue,1307219,40.93231201171875,29.3829345703125
sxkbug,1287947,40.93231201171875,29.3939208984375
sxkbuh,2096258,40.93780517578125,29.3609619140625
sxkbuk,1401654,40.93780517578125,29.3719482421875
sxkbum,734388,40.94329833984375,29.3719482421875
sxkbut,561045,40.94329833984375,29.3829345703125
sxkbv5,1184896,40.93231201171875,29.4049072265625
sxkbv7,1455476,40.93231201171875,29.4158935546875
sxkbve,1108406,40.93231201171875,29.4268798828125
sxkbvg,588621,40.93231201171875,29.4378662109375
sxkc03,1479777,40.96527099609375,29.1961669921875
sxkc05,678796,40.97625732421875,29.1851806640625
sxkc06,1229506,40.97076416015625,29.1961669921875
sxkc09,669422,40.96527099609375,29.2071533203125
sxkc0b,4159944,40.95977783203125,29.2181396484375
sxkc0c,3613063,40.96527099609375,29.2181396484375
sxkc0d,1017153,40.97076416015625,29.2071533203125
sxkc0e,3217458,40.97625732421875,29.2071533203125
sxkc0f,5080705,40.97076416015625,29.2181396484375
sxkc0g,7487124,40.97625732421875,29.2181396484375
sxkc0h,694699,40.98175048828125,29.1851806640625
sxkc0j,3259916,40.98724365234375,29.1851806640625
sxkc0k,4334556,40.98175048828125,29.1961669921875
sxkc0m,9208150,40.98724365234375,29.1961669921875
sxkc0n,8801400,40.99273681640625,29.1851806640625
sxkc0p,1346030,40.99822998046875,29.1851806640625
sxkc0q,1380845,40.99273681640625,29.1961669921875
sxkc0r,1160435,40.99822998046875,29.1961669921875
sxkc0s,10073067,40.98175048828125,29.2071533203125
sxkc0t,2237186,40.98724365234375,29.2071533203125
