STATION_CODE,STATION_NAME,DISTRICT,DIRECTION,STOP_TYPE,LATITUDE,LONGITUDE
200732,SENEM SOKAK,Çekmeköy,ÜMRANIYE,CCMODERNDR,41.0244520005578,29.1832439999926
102871,SARAY SOKAK,Bagcilar,AKSARAY,İETTBAYRAK,41.0581010005629,28.8313089999841
103942,KİRAZLI METRO,Bagcilar,BAKIRKÖY,CCMODERNDR,41.0320609904127,28.8430129637745
104231,MAHMUTBEY İLKOKULU,Bagcilar,SIRINEVLER,İETTBAYRAK,41.0552460005624,28.8257179999839
166062,AYKOSAN,Basaksehir,BASAKSEHIR,İETTBAYRAK,41.0714490005649,28.7950529999824
126772,ATATÜRK BULVARI,Basaksehir,ISTOÇ,CCMODERN,41.0754820005656,28.8096519999831
205591,ŞEHİT MURAT MERTEL,Üsküdar,KADIKÖY,WALLMODERN,41.0101680005554,29.0514069999906
222361,KEMERDERE,Ümraniye,SULTANBEYLI,İETTBAYRAK,41.016988807856,29.1767991844078
133412,FIRAT CADDESİ,Basaksehir,BAHÇESEHIR,DİĞER,41.0690420005643,28.7000919999765
211361,CUMHURİYET SİTESİ,Pendik,SULTANBEYLI,CCMODERNDR,40.9326020098457,29.309239986918
100281,EKŞİOĞLU KONUTLARI,Beylikdüzü,Y.B.METRO,CCMODERN,40.9972140005527,28.6203659999698
229941,ORHANLI CADDESİ,Pendik,SON DURAK,İETTBAYRAK,40.9142480005403,29.3085139999942
222233,ATAKENT,Ümraniye,ATAKENT 20Ü 9A,DİĞER,41.0218890334775,29.1073499832866
222283,IHLAMURKUYU,Ümraniye,BIRLIK MAH.,İSTON DAR_İBB,41.0182920449745,29.1370559527433
214001,AKFIRAT  KIZILAY,Tuzla,KARTAL,İETTBAYRAK,40.9233470005418,29.4070619999951
900101,ÇAĞLAYAN,Sisli,AVCILAR,ISTASYON,41.0673420001522,28.9816849999982
118702,ÖRNEKTEPE YOLU,Kagithane,ÖRNEKTEPE,OVAL KIRMIZI,41.0558330005627,28.9558179999884
261071,ÇUBUKLU İSKELE,Beykoz,ÇUBUKLU ISKELE,AÇIK DURAK,41.1080149821975,29.0830540466547
115891,B-8 BLOK,Sariyer,UYUM SITESI,İETTBAYRAK,41.190440974875,29.0410429627121
262022,SAĞLIK OCAĞI,Ümraniye,AKBULUT SOKAK,İETTBAYRAK,41.0313869991162,29.0869410000112
205531,GÜREŞÇİ YAŞAR YILMAZ,Kadiköy,KADIKÖY,İETTÜÇGEN,40.9971200005533,29.0362989999904
227601,KÜLTÜR MERKEZİ,Kartal,KADIKÖY   134K,İSTON GENİŞ,40.9015290005382,29.2287069999934
108222,BALABAN YOLU,Arnavutköy,BALABAN,AÇIK DURAK,41.3106309971839,28.615037014858
225212,ALTINTEPE  ,Maltepe,PENDIK (MINB. YOLU),İETTÜÇGEN,40.9516050005461,29.1017859999916
129182,GÜMÜŞPINAR KÖYÜ,Çatalca,SUBASI-BINKILIÇ,İETTBAYRAK,41.3144640006019,28.2856329998989
214921,HUZUREVİ,Beykoz,BEYKOZ,İETTCAMLI,41.1494940005779,29.1833519999923
215641,MURATDERE MEVKİİ,Beykoz,BEYKOZ 136,AÇIK DURAK,41.1700970013942,29.2014079558561
221361,ÇİFTLİK,Beykoz,BEYKOZ,AÇIK DURAK,41.1373450206593,29.1151730342502
112002,SİTELER,Gaziosmanpasa,NUR SITESI,İETTBAYRAK,41.0879680005678,28.9146219999871
211231,POLİGON,Kartal,KARTAL,AÇIK DURAK,40.9240439832423,29.2500940304808
900152,AYVANSARAY EYÜPSULTAN,Eyüpsultan,ZINCIRLIKUYU,ISTASYON,41.0387972145006,28.9376051689959
109982,BALABAN KÖYÜ,Arnavutköy,BALABAN CAMII,İETTBAYRAK,41.3122590006036,28.6135459999677
202761,SOĞULLAR KÖYÜ,Sile,SILE,AÇIK DURAK,41.1408700005767,29.7930879999982
121692,KEMERBURGAZ ORMANI,Eyüpsultan,4.LEVENT,İETTBAYRAK,41.1413650005765,28.950129999988
229841,ANADOLU LİSESİ,Çekmeköy,ALEMDAG,İETTBAYRAK,41.0359640005597,29.2689989999936
208922,GEDİK ÜNİVERSİTESİ SPOR BİLİMLERİ FAKÜLTESİ,Pendik,PENDIK,CCMODERN,40.9275350005424,29.2833109999939
212861,AKDENİZ SOKAK,Tuzla,TUZLA ORGANIZE SAN,AÇIK DURAK,40.8985460005379,29.396294999995
225652,KOZYATAĞI METRO,Atasehir,KADIKÖY,WALLMODERN,40.9757180005499,29.0992389999915
218381,ARSLAN SOKAK,Beykoz,ÜSKÜDAR,İSTON GENİŞ_İBB,41.1121700005718,29.1408889999918
117811,KEMER EVLERİ,Eyüpsultan,KEMERBURGAZ,CCMODERN,41.1525150005782,28.917329999987
402001,KAVACIK AKTARMA,Beykoz,MERKEZ PERON 15A,CCMODERN,41.0951909991149,29.0964290000112
230541,ŞEHİT LEVENT BİRBEN CADDESİ,Beykoz,SON DURAK,İETTBAYRAK,41.2265750005905,29.2249119999927
103881,KÜÇÜKÇEKMECE KÖPRÜSÜ,Bakirköy,EMINÖNÜ,CCMODERN,40.9851160005511,28.7742619999816
225901,SAHİL PARK,Tuzla,KADIKÖY,İSTON DAR,40.8141920005246,29.3073709999944
112354,TARABYA,Sariyer,TARABYA BAYIRI,CCMODERN,41.1379469958558,29.0535729786905
101801,TÜTÜN SOKAK,Avcilar,AVCILAR,İETTBAYRAK,41.0217250171465,28.7033900206136
229282,HUDUT KAPISI,Tuzla,KARTAL,AÇIK DURAK,40.8810940083358,29.4021579566097
204321,VASIF TOPÇU FEN LİSESİ,Sile,ÜSKÜDAR,İETTCAMLI,41.1692143791133,29.5392929900062
200691,AKASYA  ,Ümraniye,YENIDOGAN,İETTCAMLI,41.0074499991167,29.1852820000104
124551,YAVUZ SELİM CAMİİ,Küçükçekmece,TEPEÜSTÜ-AKSARAY,CCMODERN,40.9924084991168,28.7835850000092
125322,2.ETAP KONUTLARI,Küçükçekmece,ATAKENT MAH.,İSTON GENİŞ,41.0584630005629,28.7880239999821
119761,ŞENBAĞ,Eyüpsultan,ALIBEYKÖY,CCMODERN,41.0724200005653,28.9397929999879
209601,DURAK SOKAK,Çayirova,KARTAL,İETTBAYRAK,40.8633215108693,29.37192296943
201251,NURİBEY,Üsküdar,BURHANIYE PERON,İETTBAYRAK,41.0315920005588,29.0583319999907
131291,YAVUZ SELİM CAMİİ,Bagcilar,Y.BOSNA METRO,İSTON DAR,41.0364330005594,28.8465359999848
322053,RUMELİHİSARÜSTÜ,Sariyer,SON DURAK,AÇIK DURAK,41.0883240205056,29.050918995467
109431,SUATLAR,Arnavutköy,ARNAVUTKÖY,CCMODERNDR,41.2032000005862,28.7425759999789
224434,AŞIK VEYSEL ANADOLU LİSESİ,Atasehir,SOYAK YENISEHIR(11M),AÇIK DURAK,40.9976209678366,29.0898849812032
302021,BAŞAKŞEHİR METROKENT,Basaksehir,MECIDIYEKÖY,İETTBAYRAK,41.1084800353941,28.8010799742257
202692,YEŞİLÇAY ANADOLU LİSESİ,Sile,AGVA,AÇIK DURAK,41.1327560005754,29.8552549999987
127003,GÜRPINAR,Büyükçekmece,SITELER,İETTBAYRAK,40.9924100005519,28.6133109999691
227542,MESLEK LİSESİ,Kartal,KURFALI,AÇIK DURAK,40.9113770032171,29.2223290375807
179231,İSTANBUL CADDESİ,Çatalca,ÇATALCA,İETTCAMLI,41.4038860006148,28.3791349999235
125531,KARAAĞAÇ KÖY YOLU,Büyükçekmece,B.DÜZÜ-F.ÜNIVERSI,İETTBAYRAK,41.0878390005671,28.6270109999701
178832,İSTANBUL CADDESİ,Çatalca,ÇIFTLIKKÖY-ÇATALCA,İETTBAYRAK,41.3380750006045,28.4127589999324
202202,ÜVEZLİ SAPAĞI,Sile,SILE,İETTCAMLI,41.1115769705222,29.4297190118471
110091,SUATLAR DÖRTYOL,Arnavutköy,ARNAVUTKÖY,İETTCAMLI,41.1988460005854,28.7424869999789
217461,MÜCAHİT CADDESİ,Sultanbeyli,ÜMRANIYE 131A,CCMODERNDR,40.9731050005497,29.2744789999938
127091,CUMHURİYET CADDESİ,Esenyurt,AVCILAR,CCMODERN,41.0316070005583,28.6616899999736
224821,ŞEHİT SELİN ÇELİK,Kadiköy,SELAMIÇESME,WALLMODERN,40.9728570005493,29.0450829999905
200401,FATİH SULTAN MEHMET CAMİİ,Sancaktepe,SON DURAK,İETTBAYRAK,40.9657500005484,29.2271149999933
201421,VEYSEL KARANİ İLKOKULU,Sancaktepe,VEYSEL KARANI,İETTBAYRAK,40.9635270005481,29.2379669999934
217331,MEHMET AKİF MAHALLESİ,Sultanbeyli,ÜMRANIYE,CCMODERNDR,40.9606060005476,29.2692979999937
229982,ATALAR SAHİL,Kartal,PENDIK,İSTON GENİŞ,40.8944260005371,29.1685079999927
203661,FIRAT CADDESİ,Sultanbeyli,KARTAL,İETTBAYRAK,40.9598990005476,29.2762869999938
101182,ERGUVAN SOKAK,Büyükçekmece,TEPEKENT,İETTCAMLI,41.0537140005612,28.5002049999538
108491,TAŞOLUK MERKEZ CAMİ,Arnavutköy,ARNAVUTKÖY,İETTCAMLI,41.196464000585,28.7162019999772
116412,BEHÇET KEMAL ÇAĞLAR ANADOLU LİSESİ,Sariyer,4.LEVENT,CCMODERN,41.0968569918859,29.0495389719394
129051,GÜZELCE YENİ CAMİİ,Büyükçekmece,Y.BOSNA METRO,CCMODERN,40.9947030005519,28.5261879999582
129931,GAZİ MUSTAFA KEMAL CADDESİ,Büyükçekmece,B.ÇEKMECE,AÇIK DURAK,41.0141809874363,28.5983460405234
414012,KARTAL METRO,Kartal,SON DURAK,CCMODERN,40.9067640384013,29.208382950636
228491,CEVİZLİ MUHTARLIĞI,Kartal,KADIKÖY (16B),CCMODERN,40.9116910005398,29.1685139999927
128752,ÇANAKÇA,Çatalca,ÇATALCA-KARACAKÖY,İETTCAMLI,41.2412530005914,28.4957159999522
128681,SERBEST BÖLGE,Çatalca,ÇATALCA-TEPECIK,CCMODERN,41.1270750005728,28.4782029999497
130741,VATAN CADDESİ ,Beylikdüzü,IHLS 2. KISIM-1.KISI,İETTBAYRAK,40.9798745145582,28.662373821591
221761,YUŞA TEPESİ,Beykoz,BEYKOZ,CCMODERN,41.16245600058,29.0901809999909
203161,KÖMÜRLÜK,Sile,SILE,İETTCAMLI,41.0799609991152,29.4356970000075
203192,BIÇKIDERE,Sile,ÜVEZLI,İETTCAMLI,41.0698630005651,29.4760229999955
206381,DARÜŞŞAFAKA,Kartal,KADIKÖY,İETTCAMLI,40.9209970005413,29.2241929999933
119651,SEFA KÖPRÜSÜ,Eyüpsultan,KÜÇÜKKÖY,CCMODERNDR,41.0679380005646,28.9201279999873
207111,PENDİK AĞIZ VE DİŞ SAĞLIĞI HASTANESİ,Pendik,PENDIK 133K,İETTCAMLI,40.8722990005336,29.2671879999939
121352,KEMERBURGAZ EVLERİ,Eyüpsultan,KEMERBURGAZ,CCMODERN,41.1805360005827,28.8825029999857
179741,KÖROĞLU ÇARŞI,Silivri,TÜYAP YÖNÜ,İETTCAMLI,41.0988509991084,28.0056089998095
100352,BASINKENT,Büyükçekmece,SILIVRI,İETTBAYRAK,41.0484820005597,28.3980979999336
100862,MODERN SOKAK,Büyükçekmece,BÜYÜKÇEKMECE,İETTBAYRAK,40.9975530005524,28.5286219999585
111652,BAKIRCILAR,Arnavutköy,HADIMKÖY,İETTBAYRAK,41.1481880005769,28.6264359999698
226142,MİMAR SİNAN CADDESİ,Pendik,ANKARA CADDESI,İETTBAYRAK,40.8957800005373,29.2610419999938
227794,PENDİK YHT İSTASYONU,Pendik,GEBZE,CCMODERN,40.8807499991194,29.2302730000099
122212,ATAKÖY 2.KISIM,Bakirköy,BAKIRKÖY,WALLMODERN,40.9762320005498,28.8624259999856
130604,BAĞCILAR DEVLET HASTANESİ,Güngören,GÜNESLI,İETTBAYRAK,41.0284970005582,28.8698959999858
176712,MİTHATPAŞA ALT GEÇİT,Silivri,BÜYÜKÇEKMECE,İETTBAYRAK,41.0515230005559,28.0572809997813
121351,KEMERBURGAZ EVLERİ,Eyüpsultan,AKPINAR KÖYÜ,İSTON GENİŞ,41.1802739991129,28.8828970000112
121422,ODA YERİ,Eyüpsultan,ODA YERI CAMII,İETTBAYRAK,41.2349760005915,28.8515489999844
204162,SANCAKTEPE EMNİYET,Sancaktepe,SULTANBEYLI,CCMODERN,40.9881929991171,29.22563200001
121491,YILDIZTABYA ALİBEYKÖY CADDESİ,Eyüpsultan,ALIBEYKÖY,İETTBAYRAK,41.0717290005649,28.9414489999876
130962,SULTAN MURAT CADDESİ,Büyükçekmece,TEPEKENT,İETTBAYRAK,41.020104000556,28.5419439999603
179501,ŞEHİT ÖMER HALİSDEMİR CAMİİ,Basaksehir,OLIMPIYATKÖY,İSTON GENİŞ,41.0939507721633,28.773587520813
179602,NADİR SOKAK,Silivri,DEGIRMENKÖY,İETTBAYRAK,41.0941520175671,28.0205550211477
133042,HALİL FAHRİ ORMAN İLKOKULU,Esenyurt,AKÇABURGAZ,İETTBAYRAK,41.0757700005652,28.6324439999707
204721,REYHANOĞLU CADDESİ,Sultanbeyli,KARTAL,AÇIK DURAK,40.9882509588797,29.2740639563579
114441,POLİGON MAHALLESİ,Sariyer,MERKEZ 29.P-29.PM,CCMODERN,41.116981041437,29.0415700141316
219911,İSHAKLI KÖYÜ,Beykoz,CUMHURIYET KÖYÜ,İETTCAMLI,41.136970000576,29.2996289999937
177571,YUNUS EMRE MAHALLESİ,Sultangazi,CEBECI,CCMODERN,41.0991820005696,28.8897119999863
227261,ŞAİR ARŞİ CADDESİ,Kadiköy,GÖZTEPE KÖPRÜSÜ,İETTBAYRAK,40.9859950005516,29.0739869999911
413031,KADIKÖY,Kadiköy,RIHTIM1 PERON,CCMODERN,40.9936540359568,29.0246030229107
202902,2.MERDİVEN SOKAK,Sile,ÜSKÜDAR,İETTBAYRAK,41.167643000581,29.5996309999965
106521,HARAÇÇI,Arnavutköy,ARNAVUTKÖY,İETTMODERN,41.1774380005818,28.7023249999762
218492,BARAJ YOLU SAPAĞI,Çekmeköy,ÜMRANIYE,DİĞER,41.0806190353019,29.3365449874363
109561,11 EVLER MAHALLESİ,Arnavutköy,ARNAVUTKÖY,İETTCAMLI,41.3089570006032,28.668367999973
111511,MOSTAR KÖPRÜSÜ,Bayrampasa,CEVATPASA,İSTON GENİŞ,41.0579420005629,28.8950479999866
227382,ERTUĞRUL GAZİ ANADOLU LİSESİ ,Maltepe,ESENKENT,İETTBAYRAK,40.9290720005426,29.1678689999926
102162,KAYAŞEHİR POLİS MERKEZİ,Basaksehir,KAYASEHIR,İETTMODERN,41.1036550005701,28.7631209999805
111431,ÇİFTE BAKKALLAR,Esenler,ESENLER METRO,CCMODERN,41.0415520005602,28.8808999999861
102561,ARMİNA EVLERİ,Basaksehir,ESENKENT,İETTCAMLI,41.10477700057,28.6690739999739
177341,BEYLİKDÜZÜ DEVLET HASTANESİ,Büyükçekmece,BEYKENT-GÜRPINAR,İSTON PERON,41.0147880005555,28.6258129999703
227812,PENDİK KÖPRÜSÜ,Pendik,PENDIK MERKEZ,CCMODERN,40.8888710005363,29.2384799999935
120412,ÜSKÜP PARKI,Eyüpsultan,SISLI,WALLMODERN,41.0758040031914,28.9439180060304
218642,İSTAÇ TESİSLERİ,Ümraniye,ÜMRANIYE,CCMODERN,41.0593870005633,29.1123859999915
121761,KANTAR,Eyüpsultan,ÇIFTALAN,AÇIK DURAK,41.2440730005932,28.9159899999867
225651,KOZYATAĞI METRO,Atasehir,KADIKÖY 129K,WALLMODERN,40.9751640005499,29.0995369999915
115781,YEŞİLTEPE,Sariyer,AYAZAGA,İETTBAYRAK,41.1203789762979,29.0001869530441
110122,1398 SOKAK,Arnavutköy,IMRAHOR,İETTBAYRAK,41.2075200005869,28.7424409999789
110132,BOLLUCA MERKEZ,Arnavutköy,ENSAR MAHALLESI,İETTBAYRAK,41.1982460005854,28.7661579999803
110171,İMRAHOR ATATÜRK CADDESİ,Arnavutköy,IMRAHOR KÖYÜ,İETTCAMLI,41.214424000588,28.7476439999792
111382,İNCİRLİ YOLU,Bakirköy,BAKIRKÖY ADLIYE,İETTBAYRAK,40.9937305044654,28.8804659616754
213981,FATİH CADDESİ,Atasehir,KADIKÖY,İETTBAYRAK,40.994538000553,29.0912939999914
178101,MEHMET AKİF ERSOY CAMİİ,Arnavutköy,AKPINAR,İETTBAYRAK,41.2095430005867,28.7741059999799
200422,SOĞUKSU MAHALLESİ,Beykoz,A.FENERI,AÇIK DURAK,41.1740460261898,29.1621690436412
123602,AMBARLI SİTELER,Avcilar,CIHANGIR MAHALLESI,İETTBAYRAK,40.9802650005501,28.7062219999773
225491,YUNUS,Kartal,KADIKÖY,İETTBAYRAK,40.8834100358858,29.2084511953388
120281,BOĞAZİÇİ SİTELER,Eyüpsultan,IMAR BLOKLARI,İETTBAYRAK,41.082931000567,28.9412349999879
220901,ÇAVUŞBAŞI YOLU,Beykoz,ÇAVUSBASI,İETTCAMLI,41.0936030005688,29.1020609999913
111622,HADIMBABA CAMİİ,Arnavutköy,ISTANBUL-HADIMKÖY,İETTMODERN,41.1576140005784,28.6167319999687
107572,ÇARDAKTEPE,Arnavutköy,IMRAHOR KÖYÜ,DİĞER,41.2040390005863,28.728373999978
259242,ÖZTÜRK SOKAK,Üsküdar,ÜSKÜDAR,İETTBAYRAK,41.0590600005633,29.0729949999909
200642,TAŞOCAĞI,Beykoz,TOKATKÖY 15TY,İETTBAYRAK,41.1018450005701,29.087375999991
130001,GÜZELCE MEYDAN,Büyükçekmece,YENIBOSNA,İSTON GENİŞ,40.999260999116,28.5126069999917
220973,ÇAVUŞBAŞI,Beykoz,KAVACIK,İETTBAYRAK,41.0799160005667,29.1394099999919
222441,BİLALI HABEŞİ CAMİİ,Sancaktepe,SAMANDIRA,İETTBAYRAK,40.9825060005511,29.2417039999934
222471,ALTINORDU CADDESİ,Sancaktepe,SULTANBEYLI,İSTON GENİŞ,40.9973960005535,29.2194269999931
112242,EMİRGAN,Sariyer,SARIYER,WALLMODERN,41.1077689711057,29.0581299838887
204232,KÖY YOLU,Çekmeköy,YESILTEPE,İETTBAYRAK,41.0832180005673,29.3505779999943
109841,KARABURUN KÖYİÇİ,Arnavutköy,ARNAVUTKÖY,İETTMODERN,41.3462820006094,28.682664999974
125921,MUAMMER AKSOY CADDESİ,Küçükçekmece,TEVFIKBEY MAH.,CCMODERNDR,41.0254720005576,28.8068719999831
216831,ADAY SOKAK,Sancaktepe,YENIDOGAN,İETTBAYRAK,41.0106930005556,29.2589519999935
119781,NİLGÜN SOKAK,Eyüpsultan,ALIBEYKÖY,CCMODERNDR,41.0760230005659,28.9282279999875
200442,MİLLİ TAKIMLAR KAMPI,Beykoz,SULTANIYE 137,İETTCAMLI,41.2180689759011,29.2140100201327
116682,KIZILAY,Sariyer,HACIOSMAN,İETTBAYRAK,41.121839981027,29.0532450354072
212171,YILDIRIM BEYAZIT CADDESİ,Atasehir,KADIKÖY,İETTBAYRAK,40.9924390005526,29.0890949999913
113321,4.LEVENT,Besiktas,KONAKLAR (52),AÇIK DURAK,41.0869039748179,29.0096720354976
114161,CUMHURİYET MAHALLESİ,Sariyer,MASLAK,CCMODERN,41.1474399601526,29.038641005698
114212,SARIYER KAYMAKAMLIĞI,Sariyer,HACIOSMAN,CCMODERN,41.1325650190313,29.0400690319443
259271,HARMANTEPE,Beykoz,Poyrazköy,AÇIK DURAK,41.2010409812582,29.1422499994771
100292,ANADOLU CADDESİ ,Beylikdüzü,YESILKENT,İSTON GENİŞ,41.0025250005535,28.6256679999703
104941,RUMELİ CADDESİ ,Beylikdüzü,YENIBOSNA METRO,İETTCAMLI,40.9867530005509,28.6107849999688
129831,DR.SADIK AHMET CADDESİ,Küçükçekmece,KANARYA-BESYOL,İETTBAYRAK,41.0101800005551,28.7784619999817
201022,BAKLACI MERKEZ,Beykoz,ÜMRANIYE 11Ç,İETTMODERN,41.0608930005636,29.1612159999922
204771,GÜZELBAHÇE CADDESİ,Beykoz,KAVACIK,İETTBAYRAK,41.0914760005686,29.1589919999921
122841,A2 CADDESİ,Basaksehir,BASAKSEHIR 4,DİĞER,41.1075620005708,28.7943959999822
125861,SSK OSMANİYE,Bakirköy,EMINÖNÜ,İETTCAMLI,40.9914410005523,28.8810809999863
227431,UĞUR MUMCU SOKAK,Maltepe,KADIKÖY,İETTCAMLI,40.9372090005439,29.1683899999926
131911,GAZİ CADDESİ,Esenyurt,BEYLIKDÜZÜ,İETTCAMLI,41.0415280005598,28.6321069999708
201602,ŞİRİNDERE,Beykoz,BEYKOZ 136,AÇIK DURAK,41.1451389846082,29.1613710467811
102412,FIRAT SOKAK,Basaksehir,BASAKSEHIR,İETTBAYRAK,41.0673060005642,28.736454999979
101012,DOÇ.DR.BURHAN BAHRİYELİ MESLEKİ VE TEKNİK ANADOLU LİSESİ,Büyükçekmece,GÜZELCE,İETTBAYRAK,41.013380000555,28.5594089999627
228351,İSMET KURALKAN İLKOKULU,Maltepe,KARTAL,İETTCAMLI,40.9684699991175,29.1987820000103
228902,ŞAHİN SOKAK,Maltepe,YEDITEPE ÜNIV.,AÇIK DURAK,40.9689709847528,29.1303539751085
125882,KANARYA MEZARLIĞI,Küçükçekmece,SÖGÜTLÜÇESME,İETTBAYRAK,41.0174290005562,28.7785769999817
262131,DARICA İSTASYONU,Darica,Gebze,İETTBAYRAK,40.7921719800801,29.3900829774806
115982,MEYDAN,Sariyer,TARABYA SON DURAK,İETTBAYRAK,41.1427130422073,29.0453189850387
176911,58.BULVAR-ŞEHİT KADİR CİHAN KARAGÖZLÜ,Zeytinburnu,ZEYTINBURNU,CCMODERN,40.9907340005522,28.903691999987
210792,YENİŞEHİR MUHTARLIĞI,Atasehir,ÇEKMEKÖY 14SB,İSTON GENİŞ,40.9938390005529,29.1455529999922
211471,10. SOKAK,Atasehir,FERHATPASA,İETTBAYRAK,40.9864290005517,29.1727349999926
119362,İETT BLOKLARI ,Eyüpsultan,AKSEMSETTIN  MAH.,İETTBAYRAK,41.0849150005673,28.9276999999875
111361,HAKYEMEZ,Esenler,GIYIMKENT,İETTBAYRAK,41.0446360005608,28.8794239999861
108131,ŞEHİT FURKAN DOĞAN İMAM HATİP ORTAOKULU,Sultangazi,MAHMUTBEY,AÇIK DURAK,41.1119609930398,28.8484110428265
216331,MEVLANA CADDESİ,Sancaktepe,ÜMRANIYE,İETTCAMLI,41.0057110005548,29.2543809999935
107851,BEŞTELSİZ - ŞEHİT TAMER ŞENTÜRK,Zeytinburnu,TOPKAPI,CCMODERN,40.9976630005533,28.9047809999871
122581,HARMANLAR,Bakirköy,BESYOL,WALLMODERN,40.983979999117,28.7954140000095
131943,BAKIRKÖY,Bakirköy,INCIRLI,İETTBAYRAK,40.9833090005509,28.8727419999858
103442,AVCILAR E5,Avcilar,BEYLIKDÜZÜ,CCMODERN,40.9976440005529,28.7024169999769
220452,NİŞANGAH CADDESİ,Beykoz,Y.MAHALLE,İETTBAYRAK,41.0755820005659,29.0741499999909
121971,GÜNGÖREN YOLU,Esenler,GIYIMKENT,İSTON DAR,41.0348930005592,28.8752559999859
122002,ŞEHİT MUHAMMET ALİ AKSU,Esenler,DAVUTPASA,CCMODERNDR,41.0436180005606,28.8690449999857
123762,BARBAROS CADDESİ,Esenler,42 EVLER,İETTBAYRAK,41.0566800005627,28.8553039999851
224451,ÖRNEK MAHALLESİ,Atasehir,ESATPASA,İETTBAYRAK,40.9954310005531,29.0802689999912
101862,HASTANE YOLU,Küçükçekmece,K.S.SÜLEYMAN HAST.,İSTON DAR,41.0526539991155,28.7575490000085
223454,ESENEVLER MUHTARLIĞI,Ümraniye,ESENEVLER 8E,İETTBAYRAK,41.0155899873634,29.0938690243785
119032,YAYLA MAHALLESİ,Sisli,CIN DERESI,İSTON GENİŞ,41.0451170005609,28.9710939999888
218702,LEYLAK SOKAK,Üsküdar,ÜSKÜDAR 15C,İSTON GENİŞ,41.032279000559,29.077497999991
219062,NİYAZİ SAYIN KÜLTÜR MERKEZİ,Üsküdar,SITELER,İSTON GENİŞ,41.0353810005595,29.0837929999911
100812,MAKSİ YENİ SANAYİ,Silivri,CEZAEVI,İETTBAYRAK,41.080425000563,28.204969999868
106441,FENERTEPE,Basaksehir,SULTANÇIFTLIGI,İETTCAMLI,41.1479600005773,28.7905619999819
127342,KAZIM KARABEKİR CADDESİ,Esenler,ÜÇYÜZLÜ-ESENLER,İETTBAYRAK,41.0453870005609,28.8748319999859
130221,İKİZ KULELER,Esenler,ESENLER METRO,CCMODERN,41.0680590005645,28.8611899999853
210072,SAVAŞ SOKAK,Maltepe,CEVIZLI,İETTBAYRAK,40.9163990005405,29.1567049999925
210481,BAŞHEKİMLİK,Maltepe,KADIKÖY,İETTBAYRAK,40.9463420005453,29.1436039999923
111261,PTT,Bagcilar,BAGCILAR,AÇIK DURAK,41.0364879722906,28.8585589679215
206481,TANDOĞAN CADDESİ,Pendik,PARSELLER,İSTON GENİŞ,40.8991379826335,29.2729400434614
176361,ATIŞALANI MEZARLIĞI,Esenler,ATISALANI,İETTCAMLI,41.0570640005625,28.8763599999857
120941,BARAJ YOLU,Sultangazi,SISLI,İETTBAYRAK,41.0961470005691,28.913849999987
121931,GÜNGÖREN ÇEŞME,Güngören,DAVUTPASA,İETTBAYRAK,41.0208760005569,28.8806169999862
110882,ŞAMLAR MUHTARLIĞI,Basaksehir,KAYASEHIR,İETTBAYRAK,41.1254420005736,28.7530899999798
114312,HUZUREVİ,Sariyer,ISTINYE,CCMODERN,41.1294269776529,29.0246539704845
224691,ALTIYOL,Kadiköy,PENDIK,WALLMODERN,40.9899550005522,29.0298449999903
224771,KALAMIŞ,Kadiköy,PENDIK,WALLMODERN,40.9748690005498,29.0434349999906
125551,SAADETDERE MAHALLESİ,Avcilar,BAKIRKÖY,İSTON GENİŞ,40.9994510005532,28.6940349999763
131282,BİR İSTANBUL SİTESİ,Avcilar,BOGAZKÖY,İETTBAYRAK,41.0597969709134,28.7091970125353
207131,BAHATTİN VELED CADDESİ,Pendik,PENDIK  133K,İETTCAMLI,40.8792010005347,29.2556919999937
208842,YUNUS EMRE CADDESİ,Pendik,YENISEHIR,İETTBAYRAK,40.9053650005389,29.2794499999939
121841,NATO EVLERİ ,Eyüpsultan,GÖKTÜRK,İETTCAMLI,41.0887749991149,28.9534790000116
132932,SULTANGAZİ BELEDİYESİ,Sultangazi,EDIRNEKAPI,İSTON GENİŞ,41.1065999572782,28.8688959776001
129792,YABANCI DİLLER OKULU,Esenler,DAVUTPASA YTU,İETTBAYRAK,41.0223750005572,28.8914829999865
215112,BİRİNCİ SOKAK,Üsküdar,ESATPASA,AÇIK DURAK,41.0166010048094,29.0778780361014
113851,FAZIL PAŞA,Besiktas,DENIZ SUBAY LOJ.,İETTÜÇGEN,41.095376000569,29.0162729999897
113871,LOJMANLAR YOLU,Besiktas,DENIZ SUBAY LOJ.,CCMODERNDR,41.0971750005693,29.0213439999898
224841,18 MART SOKAK,Kadiköy,PENDIK,WALLMODERN,40.9722710005494,29.0507949999907
210102,3004.CADDE,Atasehir,ÜMRANIYE,İETTCAMLI,40.9988550005536,29.0932929999914
226931,SAHRA,Atasehir,KADIKÖY,AÇIK DURAK,40.9916879995847,29.0909910162047
131682,TOKİ AYAZMA CAMİİ,Basaksehir,TOKI AYAZMA,İETTBAYRAK,41.0787170005661,28.7799899999815
115491,İSTİNYE MERKEZ,Sariyer,DERBENT,CCMODERN,41.116421980691,29.050842018042
131632,LALE,Avcilar,FIRUZKÖY-YESILKENT,AÇIK DURAK,41.0201790005565,28.7034979999769
180581,FATİH SULTAN MEHMET,Beylikdüzü,AVCILAR,CCMODERNDR,40.9848720323276,28.6721240062249
